id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1112,0,7,1,6,0,6,0,0,0,1,0,0,0,0,0,12,1,0,0,0.6,0.2,0.5315072906,6,1,-1,0,1,0,1,1,0,1,66,1,0.4,0.733510184,0.3794733192,2.8284271247,0.9,0.8,0.3,1,2,8,3,11,3,5,3,1,5,5,0,1,1,0,0,0
1115,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.5522680509000001,7,1,1,8,1,4,0,0,1,1,104,2,0.4795831523,1.5663361997999998,-1.0,3.6055512755,0.9,0.3,0.7,2,1,9,2,9,3,9,9,1,3,8,1,1,1,0,1,0
1124,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.6184658438,11,1,-1,0,-1,14,1,1,2,1,104,2,0.4472135955,0.950320194,0.4339354791,3.3166247904,0.9,0.8,0.6,3,3,8,4,11,2,11,6,0,4,9,0,0,0,0,1,0
1131,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0.0,0.9585144756,8,0,-1,9,1,15,1,1,0,1,58,3,0.5477225575,1.4044866125,0.500999002,2.8284271247,0.5,0.0,0.4,2,2,10,2,10,1,5,4,0,3,4,1,1,1,1,0,0
1134,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.9,1.2067518386,11,1,-1,0,-1,10,1,1,2,1,89,2,0.3872983346,0.9132857762,0.4101219331,3.3166247904,0.6,0.7,0.4,2,3,9,3,9,4,9,8,1,3,11,0,1,1,0,0,0
1135,0,5,2,5,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.3,1.7080690853,7,0,0,9,1,17,1,0,2,1,104,3,0.4472135955,1.5098368912,0.3761648575,3.4641016151,0.7,0.7,0.4,4,1,7,2,12,0,9,5,2,3,7,0,0,0,1,1,0
1138,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,0.9450529086,9,1,1,0,0,6,1,1,2,1,104,3,0.4,0.9876091843,0.35608987630000005,3.6055512755,0.2,0.0,0.3,3,1,9,3,9,4,11,7,0,2,8,1,1,0,0,1,0
1139,0,3,1,8,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.0,1.2206555616,6,0,0,1,1,6,1,1,2,1,104,2,0.4472135955,0.7997158585999999,0.4016217126,2.6457513111,0.5,0.7,0.4,3,1,6,5,7,1,5,2,1,4,10,1,1,0,0,0,0
1141,0,5,2,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1.2,1.3706750162,10,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.7608308855,0.3926830783,3.3166247904,0.2,0.1,0.5,0,0,6,4,8,5,4,6,1,1,9,0,0,0,1,1,0
1143,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.5,0.4,0.5841660723,8,1,-1,8,1,11,1,1,0,1,24,2,0.5291502621999999,0.9157370693,0.5277309921,1.7320508076,0.1,0.3,0.7,3,2,8,0,9,3,5,9,0,2,8,0,0,0,0,0,0
1147,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,1.2,1.7262676502,11,1,-1,0,-1,14,1,0,2,1,49,3,0.4,0.8700438148,0.3685105155,3.6055512755,0.4,0.1,0.2,1,0,8,5,12,2,12,8,0,2,10,1,1,0,1,0,0
1149,0,0,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,1.006541107,7,1,-1,0,-1,1,1,0,2,1,38,1,0.316227766,0.7484143017,0.3598610843,3.7416573868,0.3,0.1,0.4,1,4,7,3,9,3,7,9,0,6,10,0,1,0,0,0,0
1152,0,6,2,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7,0.2,0.7141428429000001,10,0,-1,1,0,16,1,1,0,1,104,3,0.316227766,0.6746134492,0.3674234614,3.0,0.0,0.4,0.8,1,1,8,5,7,3,7,11,2,6,13,0,1,1,0,1,1
1159,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.1,0.4924428901,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.5690538761999999,0.3687817783,2.4494897428,0.0,0.1,0.6,2,2,6,3,10,3,9,3,0,2,4,0,0,0,0,1,0
1162,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.3,-1.0,7,1,-1,0,-1,11,1,1,2,0,99,2,0.316227766,0.6057063359,0.3687817783,2.8284271247,0.1,0.9,0.4,3,2,8,6,10,4,8,6,1,0,6,0,0,1,0,0,0
1163,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.6,0.3,0.6329494451,4,1,-1,0,1,11,1,1,0,1,103,1,0.316227766,0.5693079749000001,0.3583294573,2.6457513111,0.8,0.4,0.0,3,2,7,1,8,4,8,6,3,5,11,0,0,1,1,0,0
1164,0,5,3,8,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.0,1.2457427503,7,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5082785727,0.3774917218,2.0,0.4,0.2,0.2,1,0,10,1,10,3,11,4,4,3,8,1,1,1,1,1,0
1165,0,3,1,5,1,6,0,1,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,0.8329165623999999,7,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.6318999293,0.3744329045000001,2.4494897428,0.8,0.4,0.5,4,2,5,2,6,2,6,7,0,4,7,0,0,1,0,0,1
1166,0,5,1,9,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.3,0.0,1.3658788380000002,6,1,-1,0,0,11,1,1,0,1,3,2,0.4242640687,1.1027295211,0.4349712634,3.4641016151,0.8,0.6,0.0,3,3,6,4,11,5,8,2,3,2,8,0,0,1,1,0,0
1169,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0.7,0.7,1.2567318728,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.5933690056,0.3687817783,2.6457513111,0.0,0.9,0.8,3,1,10,1,8,3,10,12,0,2,6,1,1,1,1,0,1
1172,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.8,0.7,1.0963005975,11,1,1,0,1,4,1,0,2,1,9,2,0.316227766,0.8300129442,0.3201562119,3.6055512755,0.8,0.2,0.6,3,3,8,5,10,2,3,8,0,2,10,0,1,1,0,1,0
1184,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.2,0.503736042,7,1,-1,0,-1,11,1,1,2,1,57,2,0.3741657387,0.6789637218000001,0.3924283374,2.8284271247,0.6,0.6,0.7,1,1,9,1,9,3,13,3,2,3,10,0,1,0,1,0,0
1186,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.2,0.2,-1.0,5,1,1,0,1,1,1,1,0,1,38,3,0.316227766,0.7531812695000001,0.299165506,3.6055512755,0.6,0.5,0.2,2,3,5,0,4,1,5,3,1,6,15,0,1,1,0,1,0
1187,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.3,0.0,1.7853571071,11,0,1,0,0,11,0,0,2,1,17,2,0.4242640687,1.0309868497,-1.0,3.7416573868,0.8,0.7,0.0,4,1,7,3,12,1,9,3,1,2,5,0,0,1,0,0,0
1193,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9,0.2,0.5947688627000001,7,1,-1,2,-1,1,1,1,1,1,1,0,0.3741657387,0.8326498575,0.4189272013000001,3.4641016151,0.9,0.5,0.9,3,1,9,3,9,0,9,5,5,0,8,0,1,1,0,0,0
1195,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0.9,0.9,0.768927825,10,0,-1,0,1,10,1,1,0,1,28,3,0.3872983346,0.9192837672,0.3820994635,3.0,0.1,0.6,0.5,2,1,7,3,12,1,13,9,2,6,3,0,0,1,0,0,0
1196,0,4,1,4,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.2,0.668954408,11,1,-1,0,-1,0,1,0,2,1,78,3,0.4,0.9388460034,0.3848376281000001,3.7416573868,0.0,0.1,0.6,1,0,9,2,11,2,10,6,0,4,11,0,1,0,0,1,0
1201,0,4,1,6,1,6,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.6,0.9672771061,11,1,1,1,0,6,1,1,2,1,104,3,0.4,1.3372909584,0.3819685851,3.6055512755,0.8,0.9,0.6,1,3,8,2,10,1,10,5,1,5,7,0,1,1,0,0,0
1202,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.7,0.4,0.7449832212999999,10,1,-1,0,-1,1,1,1,3,1,64,3,0.316227766,0.5936649025999999,0.3619392214,2.6457513111,0.1,0.8,0.7,5,2,9,6,12,1,8,5,0,4,7,0,0,1,0,0,0
1205,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,0.3,0.6373774392,6,1,-1,0,1,11,1,1,0,1,99,2,0.3155946768,0.5685453383,0.3687817783,2.0,0.4,0.2,0.0,1,5,8,2,8,3,8,6,1,2,9,0,1,1,0,1,0
1206,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.7,0.9845684334,11,1,-1,0,-1,14,1,1,2,1,104,2,0.316227766,0.6580242152,0.3937003937,3.0,0.7,0.4,0.7,2,1,7,5,9,4,12,6,1,3,8,0,0,1,1,1,0
1212,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.3,0.2,-1.0,4,1,-1,0,1,11,1,1,0,1,103,1,0.316227766,0.6671451451,0.3583294573,3.3166247904,0.6,0.3,0.5,1,3,9,3,10,1,4,5,1,6,8,0,1,0,1,0,0
1220,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.5,0.6,1.128605334,11,1,1,0,1,0,1,1,2,1,32,3,0.316227766,0.6091078695000001,0.2944486373,2.6457513111,0.1,0.8,0.3,1,0,7,3,12,2,5,5,2,2,7,0,1,0,1,0,0
1221,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.5291502621999999,7,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.7406022789,0.3974921383,2.8284271247,0.1,0.5,0.6,2,2,7,4,10,2,9,3,1,3,8,0,0,0,1,1,0
1222,0,2,1,9,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.5,1.0597759197,7,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.7438730452,0.3663331817,3.3166247904,0.3,0.7,0.8,3,4,8,3,8,2,5,3,2,3,6,0,1,0,1,1,0
1224,0,3,1,10,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,1.2,0.9971835338,11,1,-1,0,-1,10,1,0,2,1,89,2,0.3872983346,1.0187295605,0.4101219331,3.6055512755,0.3,0.9,0.0,4,1,5,2,9,1,5,2,4,4,9,0,1,1,0,0,0
1227,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.9040885095,0.4074309757,3.3166247904,0.4,0.5,0.6,4,0,6,3,8,3,3,8,1,3,9,0,0,0,1,0,0
1230,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.5471517157,7,1,-1,0,-1,0,1,1,2,1,62,3,0.4,0.8043399840000001,0.3826225294,3.0,0.8,0.7,0.1,1,4,5,6,8,3,10,2,3,0,15,0,1,1,0,0,0
1234,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.6244997997999999,11,1,-1,0,-1,4,1,0,0,1,12,3,0.4,0.9088067738,0.3708099244,3.7416573868,0.4,0.0,0.6,3,2,8,4,11,4,13,8,2,6,4,0,1,1,0,1,0
1236,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.3,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.5539117094,0.3507135583,2.4494897428,0.3,0.8,0.1,2,3,8,2,10,1,9,3,4,2,9,0,1,0,0,1,0
1237,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.6,0.7673004627,10,1,-1,0,1,0,1,1,0,1,22,3,0.316227766,0.7913661166,0.374566416,3.4641016151,0.7,0.4,0.5,1,1,8,1,9,3,5,4,1,6,8,0,1,1,0,0,0
1245,0,4,1,9,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.4,1.6263455966999998,1,1,1,0,0,1,1,1,2,1,25,3,0.3741657387,0.8069302099,-1.0,3.6055512755,0.4,0.1,0.0,1,1,8,1,10,1,9,3,0,5,5,0,1,1,0,1,0
1247,0,4,1,8,0,6,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.2,0.9659839543,4,1,-1,0,1,10,1,0,0,1,89,2,0.3872983346,1.1009575096,0.4086563348,3.6055512755,0.6,0.6,0.9,5,2,6,2,9,2,4,5,2,2,12,0,0,1,1,1,0
1248,0,0,1,5,0,4,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0.0,0.6354132514,7,1,-1,0,-1,11,1,1,2,1,44,3,0.4472135955,0.7066683559,0.4062019202,2.6457513111,0.6,0.7,0.5,4,3,8,4,11,1,6,4,0,3,7,0,1,0,1,0,0
1251,1,5,1,6,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0.9,1.4,1.5858751527,11,0,-1,8,-1,9,1,1,1,1,13,3,0.4472135955,1.0808054848,0.4679743583,3.4641016151,0.9,0.2,0.7,3,0,9,2,8,3,14,6,3,2,8,1,0,1,0,0,0
1253,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.7,1.1459166636,11,1,-1,0,-1,11,1,1,1,1,101,3,0.3741657387,0.7638257341,0.3850973903,3.1622776602,0.1,0.1,0.7,3,2,7,4,9,2,10,3,3,3,9,1,1,0,0,0,0
1261,0,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2,0.2,-1.0,7,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.7071652173,0.3943348831,3.3166247904,0.4,0.4,0.1,3,4,9,4,11,2,15,7,0,2,11,0,1,1,0,0,0
1267,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.9,1.4,1.8447560814,11,0,0,1,1,16,1,1,2,1,104,3,0.316227766,0.76906888,0.3016620626,3.3166247904,0.8,0.8,0.2,3,3,7,6,12,3,8,3,1,2,4,0,0,0,1,0,1
1268,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.4,0.9324028099,11,1,1,0,1,14,1,1,1,1,104,2,0.316227766,0.6192670954999999,-1.0,2.6457513111,0.2,0.8,0.1,3,3,7,0,10,3,9,3,1,2,9,1,0,1,0,0,0
1275,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.7,0.4,0.7762087348000001,11,0,-1,1,-1,9,1,1,2,1,61,3,0.4472135955,0.9450611069,0.5204805472,3.1622776602,0.2,0.9,0.2,4,2,9,3,9,2,6,5,1,1,10,0,0,0,0,0,0
1276,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.2,0.577169819,6,1,-1,0,0,0,1,1,0,1,32,1,0.316227766,0.6055016362,0.3615245497,2.8284271247,0.5,0.7,0.9,3,2,8,3,10,3,5,4,0,2,14,0,1,1,1,0,0
1279,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0.5,0.3,0.7652613933,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6859270134000001,0.3615245497,3.1622776602,0.8,0.7,0.5,2,3,4,3,9,3,7,6,0,3,9,0,1,1,0,0,0
1280,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.8,1.0470195796,7,1,0,0,1,11,1,1,2,1,103,1,0.316227766,0.6262664854,0.2887905816,3.1622776602,0.5,0.5,0.4,0,1,9,1,10,1,9,2,1,2,14,0,1,1,0,0,0
1287,0,4,1,7,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.2,0.3,-1.0,8,1,-1,0,1,7,1,1,0,1,104,2,0.4,1.036525107,0.43,3.4641016151,0.6,0.9,0.0,1,2,8,5,9,1,9,4,1,3,12,0,0,0,0,1,0
1288,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.2,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7368404741,0.3615245497,3.4641016151,0.3,0.9,0.4,3,0,7,4,10,4,6,8,1,5,10,0,0,1,0,1,1
1290,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.3,-1.0,7,1,1,0,0,11,1,0,2,1,17,2,0.3741657387,0.9314966186,0.3257299495,3.7416573868,0.2,0.8,0.1,0,0,6,4,11,2,6,8,1,3,10,1,1,1,0,1,0
1296,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.9,1.2732831578,8,1,-1,1,1,0,1,1,0,1,75,2,0.4472135955,1.3476149731,0.4440720662,3.6055512755,0.7,0.1,0.6,3,1,8,3,9,1,12,4,1,2,6,0,1,0,1,0,1
1299,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.4,1.485134674,10,1,-1,1,1,5,0,0,0,1,104,2,0.4242640687,1.9719101785,0.4449719092,3.6055512755,0.6,0.3,0.4,3,0,10,3,10,2,8,9,1,5,6,0,0,1,0,0,0
1300,0,6,1,6,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.3,0.0,-1.0,6,1,-1,8,0,4,1,1,0,1,6,2,0.4,0.9567134471,0.4121892769,3.4641016151,0.3,0.3,0.4,3,1,7,2,10,4,8,10,4,1,4,0,1,0,0,0,1
1302,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.8,0.3,0.7697402159000001,11,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.7392619728000001,0.3754996671,3.3166247904,0.2,0.9,0.3,2,1,9,4,10,1,8,2,3,2,12,0,1,0,0,1,0
1303,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.2,0.2,-1.0,10,0,-1,1,1,16,1,1,0,1,104,3,0.316227766,0.7747700272,0.3674234614,3.3166247904,0.4,0.1,0.8,2,0,9,4,6,4,8,6,1,2,7,0,1,0,0,1,0
1306,0,6,1,5,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.4,0.3,-1.0,11,1,0,0,1,14,1,1,2,1,68,3,0.4,0.9104648708,0.3443835072,3.3166247904,0.2,0.0,0.6,1,3,10,6,7,4,4,6,1,3,8,1,0,0,0,0,0
1310,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.9,1.2083045974,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6855805286,0.3615245497,3.1622776602,0.5,0.4,0.1,3,2,7,4,10,3,10,12,1,2,6,0,1,0,1,0,0
1311,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,0.5,1.0636023693,11,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.7561319575,0.3984971769,3.0,0.0,0.4,0.4,1,3,7,4,9,3,8,9,2,2,9,0,1,0,1,1,0
1312,0,2,3,3,1,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,1.0,-1.0,11,1,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.6667269257,0.3788139385,2.2360679775,0.2,0.0,0.3,2,3,7,1,12,2,4,3,3,7,5,0,1,0,0,0,0
1315,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.6229967896999999,10,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.8065076227,0.3663331817,3.3166247904,0.6,0.8,0.9,2,2,10,1,10,3,9,5,0,4,13,0,1,1,0,0,0
1319,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.4,1.0136567466,11,1,1,0,1,1,1,1,2,1,70,3,0.3741657387,0.7389684568000001,0.33911649920000003,2.8284271247,0.3,0.3,0.1,1,2,7,2,8,3,7,5,1,3,7,0,0,0,0,0,0
1324,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.3,1.0880027573,10,1,-1,9,0,15,1,1,0,1,41,2,0.5,1.2113870883,0.5282045058,3.0,0.0,0.4,0.4,3,1,6,5,8,3,6,4,2,5,5,0,1,0,0,0,0
1326,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.6354132514,5,1,1,0,1,1,1,1,2,1,64,3,0.316227766,0.6546874846,0.3016620626,3.1622776602,0.2,0.5,0.2,2,2,8,0,9,1,5,3,3,5,8,0,1,0,1,0,1
1327,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.9,0.5,1.1056672194,9,1,1,0,0,11,1,1,2,1,11,2,0.316227766,0.7038119348999999,0.30331501780000003,3.4641016151,0.0,0.8,0.7,3,1,6,4,9,1,4,5,2,3,8,0,0,0,0,0,0
1328,0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9,0.3,0.5556527693,7,1,-1,0,-1,1,1,1,2,1,74,3,0.3605551275,0.6072053583,0.3667424164,2.2360679775,0.1,0.2,0.6,2,0,9,6,10,0,17,8,2,3,10,0,1,1,1,0,0
1329,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.7806247498000001,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7504131094,0.3615245497,3.6055512755,0.9,0.8,0.3,3,1,9,4,12,1,11,2,3,1,10,0,0,1,0,0,0
1332,0,1,2,4,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,0.3,0.8246211251000001,10,1,-1,0,1,0,1,1,0,1,66,1,0.3998749805,0.7072382558,0.3817066937,2.8284271247,0.8,0.0,0.0,0,2,8,2,8,2,11,6,3,3,8,0,0,1,0,0,0
1333,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.5,0.6,0.8374067112000001,7,1,-1,0,-1,10,1,1,0,1,83,2,0.4242640687,0.8471878615,0.3964845520000001,2.6457513111,0.4,0.6,0.5,2,3,7,2,8,2,13,5,0,2,8,0,1,1,0,0,1
1335,0,2,1,6,1,4,0,0,1,0,0,0,0,0,0,7,1,0,0,0.3,0.2,-1.0,8,1,1,0,1,1,1,1,2,1,40,2,0.3741657387,0.6983007711,0.3248076354,2.8284271247,0.4,0.7,0.5,1,3,9,5,9,1,12,7,0,5,12,0,1,1,1,0,0
1336,0,4,1,7,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.6,0.2,0.6204836823,6,1,-1,0,0,1,1,1,0,1,10,2,0.316227766,0.7475580079,0.3814446225,3.4641016151,0.9,0.0,0.0,2,2,7,3,8,2,9,7,2,2,11,1,0,1,0,0,0
1338,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.6,0.1,0.4949747468,7,0,1,9,1,15,-1,0,2,1,58,3,0.5477225575,1.9449336601,0.4358898944,3.6055512755,0.6,0.0,0.7,2,2,6,3,10,4,7,4,2,4,5,0,1,1,0,0,1
1342,0,1,2,4,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.7,0.8660254037999999,6,1,-1,0,0,0,1,1,0,1,22,3,0.316227766,0.7730747882,0.374566416,3.4641016151,0.9,0.9,0.0,2,2,6,4,12,3,0,3,1,1,9,0,1,1,1,0,0
1345,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.9270248109,11,0,-1,0,-1,10,1,1,2,1,89,2,0.3872983346,0.9448096577,0.4101219331,3.3166247904,0.4,0.4,0.3,0,2,9,3,9,3,8,5,3,3,5,1,0,0,0,0,0
1346,0,3,1,7,1,1,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.6,1.0609547587,5,1,1,0,0,1,1,1,2,1,40,2,0.3741657387,0.6983451513,0.3248076354,2.8284271247,0.9,0.9,0.3,2,0,4,6,10,2,8,4,3,5,8,0,1,1,1,0,0
1349,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0.4,0.0,0.5012484414,7,1,1,1,1,12,1,0,2,1,104,2,0.3741657387,0.9013305133,0.331662479,3.6055512755,0.3,0.1,0.2,3,2,9,2,8,4,9,9,4,1,8,0,1,0,0,0,0
1352,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.8452070751999999,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.6146960547,0.3507135583,3.1622776602,0.3,0.4,0.4,0,2,6,3,10,1,7,6,2,2,10,0,1,0,1,1,0
1353,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.3,0.8760707734000001,11,1,-1,0,-1,1,1,1,2,1,38,1,0.316227766,0.6884675761,0.3598610843,3.6055512755,0.6,0.6,0.6,4,2,6,3,10,3,6,7,1,2,11,1,1,1,0,0,0
1354,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.6,1.5552331015,11,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.7773657573,-1.0,3.6055512755,0.6,0.2,0.2,3,1,7,2,8,2,4,11,3,2,3,0,0,0,0,0,0
1359,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4,0.0,0.7017834423999999,7,1,-1,0,-1,11,1,1,0,1,7,3,0.3741657387,0.7584510095,0.4129164564,3.1622776602,0.7,0.2,0.7,4,2,8,4,9,3,8,6,2,3,7,0,0,0,0,0,0
1361,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.2,0.3,-1.0,7,1,1,0,0,0,1,1,2,1,98,3,0.4,0.7595262769,0.3309078422,3.0,0.5,0.4,0.0,3,3,6,2,11,3,9,6,1,4,5,0,1,0,1,1,0
1362,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.5,0.3,0.8547660498999999,9,1,1,0,0,4,1,1,2,1,12,3,0.4,0.8189794092,0.3248076354,3.4641016151,0.6,0.9,0.6,3,1,6,2,10,6,3,4,0,1,7,1,0,0,1,0,0
